date,prcp(m/day),petfao56(m/day),streamflow(m3/s)
2015-12-06,8.597503237139925e-05,-0.0005246625500489,262.2083333333333
2015-12-07,0.0001715221004251,-0.0006368957313679,258.0833333333333
2015-12-08,0.0002069759492884,-0.0006503166378938,234.375
2015-12-09,0.0001730493086947,-0.0007242526144839,213.625
2015-12-10,0.0005556457287587,-0.0007363089399947,221.5
2015-12-11,0.001165477643413,-0.0005457132802974,222.75
2015-12-12,0.0015812325318443,-0.0004781415302864,241.625
2015-12-13,0.0017483227231593,-0.0004990980941313,237.25
2015-12-14,0.0037775930596517,-0.0003328718426001,233.5
2015-12-15,0.0027922315557252,-0.0003008960882208,252.08333333333331
2015-12-16,0.0010379271485148,-0.0002669663634192,253.625
2015-12-17,0.0004201541476645,-0.000220435905854,247.04166666666663
2015-12-18,0.0012107724489265,-0.000235633798023,282.5416666666667
2015-12-19,0.0006201795740154,-0.0002373747181014,292.7916666666667
2015-12-20,8.400915327642276e-05,-0.0002898660330743,270.9583333333333
2015-12-21,0.0001361296311089,-0.0003803883530877,270.25
2015-12-22,0.0001023683777251,-0.0003852958642791,293.5416666666667
2015-12-23,0.0001571115339382,-0.0004109318414298,288.3333333333333
2015-12-24,0.0015582801625371,-0.0003150339351286,276.8333333333333
2015-12-25,0.00092360111242,-0.0003451809417958,316.5416666666667
2015-12-26,3.38905128217599e-05,-0.0003559119938639,235.4090909090909
2015-12-27,5.130279734562559e-05,-0.000438464470418,232.58333333333331
2015-12-28,0.0006850613450562,-0.0004417846012555,229.75
2015-12-29,0.000874067964263,-0.0003844534137016,211.0909090909091
2015-12-30,0.0007379248590038,-0.0003664865865441,257.2857142857143
2015-12-31,0.0004549164196448,-0.0003378631781322,312.875
2016-01-01,0.0010338456651328,-0.0004293175791341,329.0416666666667
2016-01-02,4.092199134843616e-05,-0.0004836849623217,309.625
2016-01-03,5.555666774107989e-05,-0.0005826169688865,320.2083333333333
2016-01-04,0.000114136509029,-0.0006134575080773,301.4782608695652
2016-01-05,8.366653785472926e-05,-0.000584161597853,300.125
2016-01-06,0.0010267972540886,-0.0004621888286587,309.75
2016-01-07,0.0005600219872069,-0.0004470784377723,310.5833333333333
2016-01-08,0.0007529214005419,-0.0004386539814147,314.9166666666667
2016-01-09,0.0007537613211523,-0.0004376345957421,330.5
2016-01-10,0.0020005997857002,-0.0003839275834166,314.4166666666667
2016-01-11,0.000454259608892,-0.0004352561700105,335.0416666666667
2016-01-12,0.000704216316544,-0.0004357346996933,325.4583333333333
2016-01-13,0.0006791532078686,-0.000425252521592,331.4166666666667
2016-01-14,0.0009440624641179,-0.0004217446009307,361.875
2016-01-15,7.116382656182416e-05,-0.0005138676929769,346.5
2016-01-16,0.0006641874388906,-0.0005376963230848,318.5
2016-01-17,1.7543874981204103e-05,-0.0005683630161295,306.0
2016-01-18,0.0003526225588575,-0.0005728485865907,297.3333333333333
2016-01-19,0.000826535615868,-0.0004742702685761,314.625
2016-01-20,0.0028580495853775,-0.0004226886403115,349.9166666666667
2016-01-21,0.0021246005657795,-0.000370673420644,278.9166666666667
2016-01-22,0.0025295829568871,-0.0002632665951491,348.4583333333333
2016-01-23,0.0005800630516633,-0.0003062455066565,379.5
2016-01-24,0.0002341720609561,-0.000300342258324,371.625
2016-01-25,9.65080322105946e-05,-0.0003878860673383,332.1666666666667
2016-01-26,0.000397065301172,-0.0004083652262663,434.7916666666667
2016-01-27,7.346828726615978e-05,-0.0004792391635498,412.2083333333333
2016-01-28,8.640688059951189e-05,-0.000562680963361,412.875
2016-01-29,0.0001776595896011,-0.0006195209707379,435.5
2016-01-30,0.0002993886699172,-0.0006541777839901,340.5
2016-01-31,0.0019899570225015,-0.000397498086008,307.9583333333333
2016-02-01,0.0017732984480777,-0.0004254724376622,348.25
2016-02-02,0.0010508107579126,-0.000388570619231,371.0833333333333
2016-02-03,0.0006002721858435,-0.0003750683164643,310.75
2016-02-04,0.0001835874942241,-0.0005571280024358,313.5833333333333
2016-02-05,0.0005702660141004,-0.0004541810036661,240.79166666666663
2016-02-06,0.0008204891312711,-0.0005481721396443,287.0833333333333
2016-02-07,2.984272217894958e-06,-0.0008439047148046,283.4583333333333
2016-02-08,0.0001061075191298,-0.0008313011694918,263.8333333333333
2016-02-09,0.000295617415709,-0.0007397062506867,254.75
2016-02-10,2.1559007926471784e-05,-0.0007992820141616,254.54166666666663
2016-02-11,9.285565039969855e-05,-0.0008606685971427,253.54166666666663
2016-02-12,0.0008202605751481,-0.0008299825536239,264.9166666666667
2016-02-13,0.0025120130004258,-0.0006954933287711,243.45833333333331
2016-02-14,0.0028206275228288,-0.0006761221581914,264.6666666666667
2016-02-15,0.0010555546095123,-0.0006300417171634,297.47058823529414
2016-02-16,0.0009357061274285,-0.0006986237801274,302.375
2016-02-17,0.0009647600326038,-0.0007979245006135,279.7916666666667
2016-02-18,0.0004649896592374,-0.0008762216394633,308.0416666666667
2016-02-19,0.0008325976335554,-0.0008943956706262,339.7083333333333
2016-02-20,0.0011449669904919,-0.0009703708303234,293.0416666666667
2016-02-21,0.0052521063284607,-0.0005760959361342,324.875
2016-02-22,0.0019487500789691,-0.0006347972550752,341.5416666666667
2016-02-23,0.0056512313385426,-0.0004277019736543,298.9166666666667
2016-02-24,0.0020298512819056,-0.0004570442874328,315.75
2016-02-25,0.0005330885419312,-0.0006852512205038,322.8333333333333
2016-02-26,0.0002019411241565,-0.0007781178961867,363.4583333333333
2016-02-27,1.340036510075428e-07,-0.0008967541933508,334.5833333333333
2016-02-28,2.8449872027060064e-06,-0.0010230370479597,242.66666666666663
2016-02-29,6.8919418000511295e-06,-0.0011168701858185,251.70833333333331
2016-03-01,5.546149975541568e-05,-0.0011417277232767,281.9583333333333
2016-03-02,0.001399675571702,-0.0010139239103368,249.08333333333331
2016-03-03,1.0349216020799314e-05,-0.0013632717259288,249.41666666666663
2016-03-04,0.0006446633283045,-0.0014220139896067,245.58333333333331
2016-03-05,0.0004103518866216,-0.001701466577104,260.4166666666667
2016-03-06,0.0001300342038422,-0.0017546247828815,240.625
2016-03-07,0.0026909807659687,-0.0012661030265772,251.16666666666663
2016-03-08,0.0040517300612371,-0.0011585120099349,257.4166666666667
2016-03-09,0.0056906190879264,-0.000707027340134,259.0833333333333
2016-03-10,0.001245641352738,-0.0011180897028875,263.5
2016-03-11,7.621016689046277e-05,-0.0013466389677991,246.83333333333331
2016-03-12,0.0002184974781771,-0.0013471534417753,239.16666666666663
2016-03-13,0.0035692031415725,-0.0010023369752768,232.16666666666663
2016-03-14,0.0004777794931058,-0.0011815892674541,297.2916666666667
2016-03-15,0.0009777423489139,-0.001041843679493,268.4583333333333
2016-03-16,0.0009810940549646,-0.0014893907179159,271.5
2016-03-17,0.0037293058157796,-0.0015205133946403,302.75
2016-03-18,2.7483759958198035e-06,-0.0021793094187763,276.4166666666667
2016-03-19,0.0002475146267567,-0.0018345832795324,285.5833333333333
2016-03-20,0.000894667137087,-0.0015444272834441,264.4583333333333
2016-03-21,0.0019851209082098,-0.0013103955322732,305.5833333333333
2016-03-22,0.0051788019710368,-0.0010599230245748,289.7916666666667
2016-03-23,0.0084500028695146,-0.0009895135084178,244.0
2016-03-24,0.006046407919235,-0.0009708291851401,241.0
2016-03-25,0.0004304902205554,-0.0013015138171496,248.5
2016-03-26,0.002011595675891,-0.0011298042553678,257.5
2016-03-27,0.0002387350668368,-0.0013753742077096,265.5
2016-03-28,0.0014578987607137,-0.001367901558716,255.0
2016-03-29,0.0071347003444886,-0.0008312440055683,246.625
2016-03-30,7.140225029401989e-05,-0.0017308212504187,242.0
2016-03-31,2.272056741996729e-05,-0.0020867645807288,244.5
2016-04-01,0.0003190402187264,-0.002316683339284,266.125
2016-04-02,0.0003370622706238,-0.0023265123934266,267.625
2016-04-03,0.0002372571611386,-0.0029696294848712,253.375
2016-04-04,0.0012239518445317,-0.001800298622948,259.625
2016-04-05,0.0037628146859921,-0.0010994146385104,259.125
2016-04-06,0.0059523971812673,-0.0026254570447031,247.0
2016-04-07,0.0041703676336587,-0.0017346046366144,263.9166666666667
2016-04-08,0.0047911755706243,-0.0014542300719225,273.9375
2016-04-09,0.0057961043714015,-0.0014831762037322,266.875
2016-04-10,0.0012412232953632,-0.0028383341542338,228.5
2016-04-11,0.0012928676554084,-0.0029159354540655,357.625
2016-04-12,0.0036529344075083,-0.0032937058174418,354.7142857142857
2016-04-13,0.0088307923727535,-0.0014039934536264,340.5
2016-04-14,0.0029352617301533,-0.0027544915991315,343.9166666666667
2016-04-15,0.0046525527586008,-0.0030488538055038,302.25
2016-04-16,0.0018399430363354,-0.0036774823005864,460.0
2016-04-17,0.0019380151522178,-0.0043832031656195,400.125
2016-04-18,0.0001083781511625,-0.0044552339577643,389.875
2016-04-19,0.0086213705700446,-0.0032182099969276,353.8333333333333
2016-04-20,0.0033797605627805,-0.003368418853594,418.3043478260869
2016-04-21,0.0041171527077738,-0.0020275560936812,396.4583333333333
2016-04-22,0.0068308126712224,-0.0015271414428925,385.375
2016-04-23,0.0018613240534423,-0.0026335204301784,391.875
2016-04-24,0.0035595128930007,-0.0025636922513657,398.2916666666667
2016-04-25,0.0043775660964743,-0.0024065127876899,383.6666666666667
2016-04-26,0.011295062876673,-0.0013768891315846,391.3333333333333
2016-04-27,0.0018244700351374,-0.0024185715648738,386.25
2016-04-28,0.0021189496502984,-0.0026862896623588,409.7083333333333
2016-04-29,0.0016958527967495,-0.002964247946867,387.2916666666667
2016-04-30,0.0024240541722042,-0.0041091531556524,422.9583333333333
2016-05-01,0.0013514482358009,-0.0049650650392315,459.125
2016-05-02,0.0014767710043648,-0.0053408586673463,471.4166666666667
2016-05-03,0.0006865220174274,-0.0056204156027725,481.3333333333333
2016-05-04,0.0009186785446746,-0.0055027437437667,403.9166666666667
2016-05-05,0.0029528050894186,-0.0044852968602851,424.7916666666667
2016-05-06,0.0058794199749632,-0.0029164499096105,429.2083333333333
2016-05-07,0.0072437891433387,-0.002725048216294,419.4166666666667
2016-05-08,0.0095899323755894,-0.0018517363185768,419.4166666666667
2016-05-09,0.0043036728325396,-0.0055525735805295,533.0
2016-05-10,0.0006119263429116,-0.0062076463940788,563.0833333333334
2016-05-11,0.0005812843418937,-0.0065844055427128,598.875
2016-05-12,0.0117072608481173,-0.0025924689810667,816.75
2016-05-13,0.0030502015916338,-0.003064743058663,778.5
2016-05-14,0.0118265326549307,-0.0016557717439232,775.5
2016-05-15,0.0014992891376162,-0.0038445588193604,770.0
2016-05-16,0.0010154053108012,-0.0043920412048613,794.5
2016-05-17,0.0029003271803824,-0.0037517227166344,794.0416666666666
2016-05-18,0.0036592131379805,-0.0040369696077735,722.1666666666666
2016-05-19,0.0062575654356007,-0.0044442350350529,754.9166666666666
2016-05-20,0.0028218594461422,-0.0048406357073015,694.7916666666666
2016-05-21,0.0050747336490378,-0.0025626580401262,702.6666666666666
2016-05-22,0.0188990521171934,-0.0012309762750826,692.0833333333334
2016-05-23,0.0014710156623467,-0.0042438971547015,597.0416666666666
2016-05-24,0.0007415818101742,-0.0055593069836776,532.4583333333334
2016-05-25,0.0082777820398952,-0.0024553573804965,546.8333333333334
2016-05-26,0.0038856425712834,-0.0019151098917352,575.125
2016-05-27,0.0033956201869099,-0.0035824404678657,542.2083333333334
2016-05-28,0.0055340818942915,-0.0030648230069254,649.0416666666666
2016-05-29,0.0033140988282387,-0.0045038035095533,622.5416666666666
2016-05-30,0.0024385466590687,-0.003909805582006,534.125
2016-05-31,0.0084146223403675,-0.0044165909752427,643.2916666666666
2016-06-01,0.0081906146164824,-0.0036719175749962,501.1666666666667
2016-06-02,0.0103563866949035,-0.0056947580158464,602.8333333333334
2016-06-03,0.001377558589283,-0.0071117644160091,641.6666666666666
2016-06-04,0.0038539421459171,-0.0060738076529932,610.1666666666666
2016-06-05,0.0005025206240798,-0.0069384025478433,611.9166666666666
2016-06-06,0.0103381903666081,-0.0034253633380513,698.625
2016-06-07,0.000827311920986,-0.006498324697036,642.4583333333334
2016-06-08,0.0055256190581636,-0.0033573462999539,690.2083333333334
2016-06-09,0.0077073116453465,-0.0038209707130531,580.8333333333334
2016-06-10,0.0055015654368159,-0.0037219899055526,472.5416666666667
2016-06-11,0.0071418408616843,-0.0049388301227483,582.125
2016-06-12,0.001974439286806,-0.0061876479837804,580.5416666666666
2016-06-13,0.0021565035264133,-0.0042589877273239,569.4583333333334
2016-06-14,0.0143026833945281,-0.003554829425273,560.5
2016-06-15,0.0150294191716825,-0.002820526978721,547.0
2016-06-16,0.0001360312185646,-0.006592210964139,566.1666666666666
2016-06-17,0.0005087881583144,-0.0065428391469601,561.4583333333334
2016-06-18,0.0109061883420791,-0.0035070757398396,640.3333333333334
2016-06-19,0.0053299212151313,-0.0052943646847704,577.9166666666666
2016-06-20,0.0035293177783921,-0.0051545530318562,572.8333333333334
2016-06-21,0.0072821547114864,-0.0036129421045396,544.125
2016-06-22,0.0038173511531093,-0.0041953831410241,613.25
2016-06-23,0.0095353043254555,-0.0026913516496558,636.7083333333334
2016-06-24,0.0043214437300444,-0.0025954564379712,563.7083333333334
2016-06-25,0.0063110143426586,-0.0022940717329685,508.2916666666667
2016-06-26,0.0057643739643617,-0.0018238835661142,471.7083333333333
2016-06-27,0.0048349065646902,-0.0033419139530989,509.0833333333333
2016-06-28,0.0052234874181319,-0.0050537533921196,622.5
2016-06-29,0.0022332552495526,-0.0052154527597634,611.9166666666666
2016-06-30,0.0184268186151981,-0.0036773551338604,539.3333333333334
2016-07-01,0.0035622974516775,-0.0046780838786439,581.75
2016-07-02,0.0052052042608901,-0.0048719641069304,515.625
2016-07-03,0.0034783234018896,-0.0055097523295714,507.5
2016-07-04,0.0026186736334428,-0.0051782100735636,507.0833333333333
2016-07-05,0.0166113825311068,-0.0017078554564435,515.625
2016-07-06,0.0050293784564818,-0.0027727821039648,506.25
2016-07-07,0.0066592913164721,-0.0034893123507285,478.375
2016-07-08,0.0085153835218126,-0.0026949923883188,468.5833333333333
2016-07-09,0.007965357898811,-0.0033320434894347,454.7916666666667
2016-07-10,0.0028911290928872,-0.0045306906406598,622.625
2016-07-11,0.0015648304242437,-0.0053958158880309,799.4583333333334
2016-07-12,0.0059310789346331,-0.0042854576601748,621.5
2016-07-13,0.0105990802011603,-0.0022418363620338,474.4583333333333
2016-07-14,0.0142801134226473,-0.003338595392446,498.0833333333333
2016-07-15,0.0002839718145436,-0.0068637741429944,877.2173913043479
2016-07-16,0.0037517429503999,-0.004690057085539,917.5
2016-07-17,0.0020090235792003,-0.0046860068928301,932.25
2016-07-18,0.0107263387588476,-0.0023143640771859,843.8333333333334
2016-07-19,0.0032862301717215,-0.0052176383839421,867.1666666666666
2016-07-20,0.0002589479896814,-0.006219481505728,458.875
2016-07-21,0.0035911272525067,-0.0044881510391445,430.2083333333333
2016-07-22,0.0242914945624065,-0.0014737834950427,417.5416666666667
2016-07-23,0.0082920142969545,-0.0035572612326082,429.375
2016-07-24,0.0052505692037626,-0.0030998783639343,426.0833333333333
2016-07-25,0.0077216557103609,-0.0034221516278863,431.5416666666667
2016-07-26,0.0114559748788308,-0.0021140521024438,447.0833333333333
2016-07-27,0.0035859958625199,-0.0049490670717707,907.5416666666666
2016-07-28,0.0032243262755034,-0.0050610593489135,903.25
2016-07-29,0.0035353884956976,-0.0048908596966731,1112.5
2016-07-30,0.0028054869747509,-0.0048700789474314,1090.4166666666667
2016-07-31,0.0030630338491752,-0.0046118520298418,949.0416666666666
2016-08-01,0.0021527510827625,-0.0050281409507767,423.3333333333333
2016-08-02,0.0032093780520049,-0.0045250802152369,458.5
2016-08-03,0.0042314662316994,-0.0044403228954521,451.5416666666667
2016-08-04,0.0036769888655954,-0.0041682995725588,455.8333333333333
2016-08-05,0.00295330823867,-0.0035454302418506,439.5833333333333
2016-08-06,0.0044136411402599,-0.0046940058361589,422.6666666666667
2016-08-07,0.0064271165276552,-0.0049367516405497,412.2916666666667
2016-08-08,0.0084994973670057,-0.0036815826543275,418.2083333333333
2016-08-09,0.0060941616582145,-0.0040219378627504,408.3043478260869
2016-08-10,0.0045771224877842,-0.0039814829193953,414.2857142857143
2016-08-11,0.0020645648296796,-0.0048139804829787,386.2916666666667
2016-08-12,0.0018546104030475,-0.0045946777830539,382.375
2016-08-13,0.0022219958298406,-0.0047674831602295,948.6666666666666
2016-08-14,0.0013582931666489,-0.0057177905674111,951.0
2016-08-15,0.001767180617798,-0.0054270222669563,992.6521739130436
2016-08-16,0.000988027359447,-0.0052570149318509,738.2083333333334
2016-08-17,0.0013136197246385,-0.0051603243080819,592.5416666666666
2016-08-18,0.0072434251975801,-0.00328070673358,377.25
2016-08-19,0.0031939231519728,-0.004280594220934,455.4166666666667
2016-08-20,0.0006096656293367,-0.0059471295020443,492.125
2016-08-21,0.0008852639424144,-0.0055801284136102,554.8333333333334
2016-08-22,0.0016101006665152,-0.0053399787505056,612.75
2016-08-23,0.0021943797985918,-0.0048599354646972,567.375
2016-08-24,0.0018251584828922,-0.0049963183623574,634.5
2016-08-25,0.004953482574787,-0.0039246670580566,607.4166666666666
2016-08-26,0.0068193788197091,-0.0027469859574284,453.8333333333333
2016-08-27,0.0042293840614734,-0.0026239646623572,464.25
2016-08-28,0.0024523911732877,-0.0030246460197101,479.6666666666667
2016-08-29,0.0099805171648381,-0.0016608885610024,517.0
2016-08-30,0.0091226484273119,-0.0014692903682222,384.75
2016-08-31,0.0045346769732375,-0.0018319728113881,388.5
2016-09-01,0.0025860014766892,-0.0026042803496915,267.8333333333333
2016-09-02,0.0026173062431202,-0.0025893969778691,254.75
2016-09-03,0.0081447017561997,-0.0021291410252805,266.625
2016-09-04,0.0055766476221454,-0.001665168681687,277.5
2016-09-05,0.0047535418204913,-0.0015515262678905,270.9230769230769
2016-09-06,0.0022059693292786,-0.003877438780328,273.6
2016-09-07,0.003517186677754,-0.0025888764829931,264.875
2016-09-08,0.0049701538370432,-0.0025173762061107,258.0
2016-09-09,0.0068160255852604,-0.0043025864647651,257.75
2016-09-10,0.0043036801643264,-0.0043405690220662,253.75
2016-09-11,0.0023791441955822,-0.0047008507638873,252.0
2016-09-12,0.0072481029818325,-0.0025641244276456,246.0
2016-09-13,0.00182958336359,-0.0027138984052016,258.5
2016-09-14,0.0080946854884408,-0.0019603294091935,258.25
2016-09-15,0.0020835468341044,-0.0030900128657211,258.2608695652174
2016-09-16,0.0016342702804819,-0.0033918700254154,257.7142857142857
2016-09-17,0.0046279440183367,-0.0018562199108979,258.0
2016-09-18,0.0182591529541303,-0.0009496219514293,260.25
2016-09-19,0.0121416354751173,-0.0016488072691349,276.375
2016-09-20,0.0110368509673076,-0.0019055915943843,271.625
2016-09-21,0.0005347690055328,-0.004073281674319,295.5
2016-09-22,0.0065494889141509,-0.0021543281856532,260.75
2016-09-23,0.0059223159240695,-0.0017333539067747,241.25
2016-09-24,0.0036263103508445,-0.0020371851584673,243.25
2016-09-25,0.0033993310846589,-0.0028928404183939,241.25
2016-09-26,0.0111994371829178,-0.0012473755754764,238.5
2016-09-27,0.0104312230261827,-0.0020663663057098,238.0
2016-09-28,0.0059988070874698,-0.002859549247282,236.5
2016-09-29,0.0055108305380566,-0.0023392232926107,262.0
2016-09-30,0.0031778050465877,-0.0032626888980262,249.42857142857144
2016-10-01,0.0047245927124967,-0.0045664436916189,210.25
2016-10-02,0.0002283696167999,-0.0051623780217245,216.5
2016-10-03,0.000531605706004,-0.004618501965652,229.75
2016-10-04,0.0122426930612844,-0.0017586479333285,222.5
2016-10-05,0.0058505531526633,-0.001652522977721,228.5
2016-10-06,0.00357104666355,-0.0016850341760183,261.25
2016-10-07,0.0120352220975291,-0.0013398808826412,227.25
2016-10-08,0.0046793596686098,-0.0018089278698357,232.0
2016-10-09,0.0063069791147388,-0.001641375280331,230.0
2016-10-10,0.0073374826001584,-0.0009912048228017,229.5
2016-10-11,0.0058981677088169,-0.0010595549771122,262.375
2016-10-12,0.0095350110460368,-0.0007777579762478,436.125
2016-10-13,0.0042191754774898,-0.0011064120309481,787.8333333333334
2016-10-14,0.0023523006617582,-0.0009415881849001,544.1666666666666
2016-10-15,0.0003445316476017,-0.002526034709399,672.5
2016-10-16,0.0068994422629673,-0.001347007127184,609.4583333333334
2016-10-17,0.0017100476110575,-0.0027005684107176,518.375
2016-10-18,0.0005258956658131,-0.0029542181304628,649.0
2016-10-19,0.0017142058725028,-0.0023049282834789,386.25
2016-10-20,0.000993440472348,-0.0028492817116796,640.875
2016-10-21,0.0016420326211433,-0.0027920280665925,399.4166666666667
2016-10-22,0.0082193443440638,-0.0019698636359752,400.3636363636364
2016-10-23,0.0080406068546135,-0.0022519417379565,398.5416666666667
2016-10-24,0.0030244797339968,-0.002442987065402,396.125
2016-10-25,0.0008139251657272,-0.0028442029467863,396.9166666666667
2016-10-26,0.0021152285889206,-0.0018669029270554,345.0
2016-10-27,0.0035870469116575,-0.0027421610482471,343.375
2016-10-28,0.0076771339934669,-0.0014481297377361,345.0416666666667
2016-10-29,0.0011425958550604,-0.0019540694974876,354.0
2016-10-30,0.0010748269280075,-0.0023042165215744,369.9583333333333
2016-10-31,0.0003359972290863,-0.0027555904266782,356.4583333333333
2016-11-01,0.0007587165891457,-0.0022365351420497,213.0
2016-11-02,0.0025293326257051,-0.0019007576281097,264.875
2016-11-03,0.0012263289318567,-0.0022402337296596,220.75
2016-11-04,0.0003666802812052,-0.0027125775242424,222.5
2016-11-05,0.0002128344777451,-0.0028532858872868,245.75
2016-11-06,0.0029907277122539,-0.0015236025083296,243.79166666666663
2016-11-07,0.0113598788501148,-0.0008022261517197,244.33333333333331
2016-11-08,0.0029445454329558,-0.000875424855262,243.54166666666663
2016-11-09,0.0024802611143447,-0.0009668365600364,244.41666666666663
2016-11-10,3.041911893661324e-05,-0.0013616506093434,230.25
2016-11-11,0.0002111797050659,-0.0013448553003402,228.125
2016-11-12,0.0006650407232769,-0.0013947687137588,229.70833333333331
2016-11-13,0.0003855025369944,-0.0014412049479576,224.83333333333331
2016-11-14,0.0027679890346129,-0.0009168374083787,225.25
2016-11-15,0.0008012940880742,-0.0008703210093518,208.0
2016-11-16,0.0019149220809716,-0.0011526228542651,226.16666666666663
2016-11-17,0.0004289059968172,-0.001337260296746,209.5
2016-11-18,5.161857518434332e-05,-0.0023383081010072,226.41666666666663
2016-11-19,0.000983134675776,-0.0015001008025129,219.75
2016-11-20,0.0010474014901405,-0.0019498356062632,219.75
2016-11-21,0.000707270159375,-0.0017152195530755,228.0
2016-11-22,0.0029492937602675,-0.0008916524682216,178.58333333333334
2016-11-23,0.0012557837396726,-0.0010447038217552,185.45833333333331
2016-11-24,0.001052476826075,-0.001320156345722,239.54166666666663
2016-11-25,0.0031950476900299,-0.0009930698444972,243.08333333333331
2016-11-26,0.0008976553579358,-0.0012993404674302,212.625
2016-11-27,0.0003454456276929,-0.0013144342813924,168.58333333333334
2016-11-28,0.0021723784932018,-0.0010560826492841,163.08333333333334
2016-11-29,0.0037640781039224,-0.0007507929709812,167.75
2016-11-30,0.0003943322147147,-0.000911216348666,173.33333333333334
2016-12-01,0.0014579071831415,-0.0007000092813337,166.41666666666666
2016-12-02,0.0029761124600098,-0.0005089600783442,168.58333333333334
2016-12-03,0.0005977651318175,-0.0007612629681812,161.5
2016-12-04,1.0009407989182532e-05,-0.0010114654552726,150.0
2016-12-05,1.9035601558208326e-05,-0.0011163378743231,162.125
2016-12-06,1.2661324162630896e-05,-0.0011064612360328,189.54166666666663
2016-12-07,2.829153027807569e-05,-0.0012607425972825,196.29166666666663
2016-12-08,7.11323587821478e-06,-0.0013978336146973,189.0
2016-12-09,2.2255072541204275e-05,-0.0015001640895756,184.0
2016-12-10,7.239188587711505e-05,-0.0013702837238952,185.75
2016-12-11,0.0002241601874137,-0.0014427963670643,177.5
2016-12-12,0.000250843137922,-0.0013920602885435,179.0
2016-12-13,0.0007667833631357,-0.0011831476181235,183.75
2016-12-14,0.002253597970401,-0.0009457503782599,178.16666666666666
2016-12-15,0.0036368737209324,-0.0007570005885864,202.5
2016-12-16,0.0002444534817424,-0.0010323540369936,200.70833333333331
2016-12-17,0.0001948869720211,-0.0011722905279017,203.08333333333331
2016-12-18,0.0001574980987702,-0.0011402401967967,199.08333333333331
2016-12-19,0.0004293980131145,-0.0010860687491206,211.5
2016-12-20,0.001832723754585,-0.0009284076827064,222.41666666666663
2016-12-21,0.0007835777114531,-0.0012780703036596,279.2916666666667
2016-12-22,0.0001731632645462,-0.0013834100920148,345.625
2016-12-23,0.000693401359065,-0.0009997997707744,349.7916666666667
2016-12-24,0.0007271833793596,-0.0009620654388782,282.75
2016-12-25,0.0016028165933769,-0.0009216018282214,274.4166666666667
2016-12-26,0.0029181151176674,-0.0010202869871744,273.625
2016-12-27,0.0010522811978939,-0.0009098487331938,292.625
2016-12-28,0.0002199316802138,-0.0010877325492455,220.91666666666663
2016-12-29,0.0005603534670257,-0.0010295754706089,268.2083333333333
2016-12-30,7.768619669490358e-05,-0.0011831274423893,220.20833333333331
2016-12-31,0.0001762066451033,-0.0012040614107475,187.41666666666663
2017-01-01,0.0001642523324205,-0.0012856347728953,188.20833333333331
2017-01-02,0.0001163799184813,-0.0012822817827735,241.875
2017-01-03,7.961467072871416e-05,-0.001363380796432,243.04166666666663
2017-01-04,0.0002555043730766,-0.0015573082632827,192.16666666666663
2017-01-05,0.0007500342813352,-0.0016101641716191,185.25
2017-01-06,0.0009881439859279,-0.0013123944770363,183.75
2017-01-07,0.0006214822325045,-0.001450789724962,184.75
2017-01-08,0.0007460148951421,-0.0013018966347521,186.875
2017-01-09,0.000809863903861,-0.0011997012852383,200.25
2017-01-10,0.0019719693265223,-0.0011204426614167,235.375
2017-01-11,0.0018998954592357,-0.0010312598368605,280.0833333333333
2017-01-12,0.0009450186970997,-0.0010159531391691,278.3333333333333
2017-01-13,0.0001367001223376,-0.0011709139802138,221.70833333333331
2017-01-14,9.01135191881865e-05,-0.0012085020345813,196.0
2017-01-15,7.228376674126192e-05,-0.0015688571617163,188.375
2017-01-16,0.001541503132532,-0.0011442070119193,236.91666666666663
2017-01-17,0.0012776977006026,-0.0010015919217581,250.54166666666663
2017-01-18,0.0008400271744927,-0.0011135793799641,218.25
2017-01-19,0.00074489770595,-0.0009624856498876,236.125
2017-01-20,0.0010732652122432,-0.0010184991669032,185.25
2017-01-21,0.0002191241805545,-0.0013518317287793,178.75
2017-01-22,0.0005547672271389,-0.0013079855300902,182.375
2017-01-23,0.0015311976171781,-0.0010657786548356,178.875
2017-01-24,0.0009315925776229,-0.0012926639152105,174.5
2017-01-25,7.457967256253854e-05,-0.0016131803643786,177.5
2017-01-26,0.0004077769015548,-0.0016201760882655,186.625
2017-01-27,0.000112550703334,-0.0017861727346995,190.25
2017-01-28,0.0009951510993107,-0.0018371335915674,194.25
2017-01-29,0.0018762058052271,-0.0016195224501052,187.5
2017-01-30,0.0004156207965999,-0.0015682587920791,191.75
2017-01-31,0.0013840429681443,-0.0016297195356165,215.75
2017-02-01,0.0007966533665127,-0.0012900899397522,245.375
2017-02-02,0.0009969802215349,-0.0016755795213305,257.5
2017-02-03,0.0001545261939195,-0.0020182851457228,200.5
2017-02-04,3.3686642735028295e-05,-0.0024704219373236,184.75
2017-02-05,5.419160902071114e-05,-0.0025141247420196,186.75
2017-02-06,0.0002438870824835,-0.0022257361725003,187.5
2017-02-07,0.0038529811104013,-0.0014586221539916,195.75
2017-02-08,0.0013597975063855,-0.0013851787930023,254.5
2017-02-09,0.0007232506473209,-0.0012992833157273,194.375
2017-02-10,0.004391316607448,-0.000934717188821,218.75
2017-02-11,0.0007911735878281,-0.0009867262657829,228.25
2017-02-12,1.8279130695943253e-05,-0.0014176601972579,229.75
2017-02-13,0.0003037520545023,-0.0015545142342553,243.0
