rain
0.000000
0.021000
0.012000
0.415000
0.026000
0.092000
2.539000
0.040000
7.251000
0.011000
0.553000
0.119000
0.000000
4.946000
1.962000
0.480000
3.192000
0.520000
10.869000
0.957000
4.479000
3.454000
0.032000
2.510000
0.296000
1.726000
0.022000
6.840000
0.046000
5.854000
5.466000
0.334000
0.222000
0.018000
0.712000
6.331000
0.591000
0.450000
3.154000
2.826000
0.318000
0.043000
0.002000
0.000000
0.003000
0.056000
0.474000
0.827000
0.759000
0.034000
0.325000
3.133000
11.703000
22.625000
5.834000
6.597000
6.841000
6.565000
0.195000
1.247000
5.989000
1.977000
0.010000
11.928000
2.257000
7.519000
10.443000
4.859000
0.425000
0.000000
4.972000
15.089000
4.239000
0.817000
9.216000
0.030000
0.005000
0.000000
1.844000
0.212000
0.047000
0.714000
0.066000
0.051000
0.605000
0.299000
0.006000
0.072000
0.050000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.027000
0.021000
0.000000
0.016000
0.023000
6.654000
2.091000
9.815000
3.993000
13.137000
3.605000
11.081000
0.033000
0.509000
0.065000
0.001000
0.019000
0.468000
0.149000
0.114000
0.363000
0.194000
8.470000
0.146000
20.348000
1.098000
0.062000
8.364000
2.287000
0.024000
0.014000
0.110000
0.000000
0.000000
0.012000
0.006000
0.000000
0.218000
0.565000
0.057000
0.000000
0.000000
0.000000
0.000000
1.126000
0.000000
0.000000
0.006000
0.049000
0.020000
0.000000
0.021000
2.807000
4.577000
7.398000
0.031000
0.000000
0.000000
0.261000
1.335000
1.777000
0.248000
3.434000
0.887000
2.709000
1.131000
0.378000
0.563000
5.911000
0.129000
0.430000
0.308000
5.274000
0.459000
0.114000
0.003000
0.102000
2.252000
0.418000
0.040000
2.705000
0.380000
0.457000
0.025000
0.142000
0.039000
2.237000
0.088000
1.348000
3.728000
2.670000
6.399000
5.503000
0.399000
3.340000
0.002000
0.007000
1.660000
0.614000
1.547000
8.537000
3.873000
1.320000
1.043000
1.167000
0.846000
1.499000
0.648000
5.615000
9.629000
21.875000
3.529000
8.560000
0.820000
0.060000
0.066000
0.912000
2.165000
0.715000
0.003000
0.000000
3.346000
0.756000
3.278000
20.232000
7.423000
1.264000
1.579000
0.727000
0.005000
0.057000
0.187000
2.135000
0.347000
3.612000
0.765000
4.357000
2.241000
0.846000
0.205000
5.647000
0.194000
1.528000
0.181000
0.564000
0.752000
1.709000
0.407000
1.537000
2.624000
0.341000
1.354000
2.821000
0.005000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
5.571000
0.368000
0.000000
0.034000
2.474000
4.052000
2.278000
0.337000
0.104000
0.259000
3.199000
2.124000
6.474000
0.899000
0.144000
0.119000
0.070000
0.877000
0.000000
0.002000
0.092000
1.102000
0.071000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
6.356000
0.273000
0.691000
3.088000
0.000000
18.035000
10.357000
0.013000
0.009000
0.991000
7.507000
4.787000
0.158000
5.042000
0.995000
0.224000
0.025000
0.136000
0.300000
4.098000
2.476000
2.412000
0.087000
7.400000
0.005000
0.535000
0.008000
1.022000
1.901000
0.093000
0.000000
0.027000
0.000000
0.006000
0.004000
0.000000
3.262000
1.012000
1.920000
0.021000
0.432000
21.187000
7.164000
0.021000
1.328000
5.989000
0.973000
0.000000
0.545000
0.019000
1.162000
0.090000
0.000000
0.003000
0.017000
5.871000
0.890000
0.254000
3.208000
10.801000
7.481000
0.946000
2.004000
19.670000
0.631000
0.240000
4.065000
0.867000
0.000000
0.000000
8.088000
1.021000
1.012000
0.714000
0.002000
5.319000
7.115000
3.311000
1.298000
0.451000
0.002000
1.679000
0.197000
0.772000
0.739000
12.474000
18.093000
10.772000
1.855000
0.525000
4.348000
0.624000
0.113000
0.350000
8.048000
0.018000
14.059000
6.681000
0.285000
0.003000
0.039000
0.235000
0.067000
0.159000
0.293000
0.136000
0.090000
0.008000
2.734000
1.550000
1.976000
0.045000
0.099000
0.027000
0.635000
0.280000
0.288000
1.400000
1.658000
12.622000
2.381000
11.884000
2.130000
0.695000
0.089000
0.114000
2.187000
9.401000
0.678000
0.259000
0.069000
1.069000
0.981000
0.159000
9.630000
3.318000
5.618000
0.889000
0.011000
4.064000
3.541000
2.998000
0.497000
1.335000
2.842000
2.704000
8.118000
5.380000
1.829000
7.699000
4.537000
2.649000
3.249000
0.042000
0.973000
11.717000
18.664000
15.900000
4.096000
2.307000
0.472000
7.625000
3.608000
0.095000
0.449000
0.036000
4.093000
0.281000
0.351000
0.373000
0.072000
1.094000
0.396000
26.421000
0.001000
0.000000
0.003000
0.000000
0.000000
0.044000
0.013000
0.450000
0.104000
0.000000
0.000000
0.014000
0.063000
0.000000
0.006000
5.463000
3.888000
3.320000
0.183000
2.136000
0.179000
4.642000
9.066000
6.897000
2.668000
8.997000
2.362000
10.860000
2.901000
1.265000
5.004000
3.974000
1.463000
7.789000
2.271000
13.449000
7.623000
0.316000
0.220000
2.955000
2.902000
0.206000
0.132000
1.577000
0.071000
0.003000
0.005000
0.009000
2.936000
2.154000
0.015000
0.863000
0.644000
0.641000
0.249000
0.002000
0.009000
0.000000
0.017000
0.073000
0.090000
0.245000
0.170000
0.036000
0.012000
0.163000
0.005000
0.002000
1.233000
4.114000
2.373000
5.241000
3.831000
0.078000
0.119000
0.226000
0.100000
0.003000
0.000000
0.017000
0.073000
0.238000
0.678000
0.576000
0.502000
0.036000
0.613000
0.745000
0.379000
0.208000
0.000000
0.120000
0.928000
0.632000
1.178000
0.151000
0.000000
0.000000
0.000000
0.082000
0.466000
2.442000
3.421000
1.903000
0.434000
8.823000
1.308000
18.489000
2.210000
0.228000
4.544000
14.987000
0.703000
2.026000
6.110000
0.065000
0.000000
0.027000
2.392000
0.069000
8.645000
2.672000
0.934000
0.878000
0.151000
4.316000
1.662000
16.790000
1.140000
0.017000
0.007000
0.003000
0.003000
0.048000
2.133000
0.204000
0.000000
0.588000
0.057000
0.006000
0.000000
0.058000
6.284000
3.830000
0.000000
8.308000
40.363000
1.878000
12.538000
6.151000
1.050000
0.074000
11.339000
0.683000
0.000000
0.000000
0.000000
0.000000
1.977000
0.622000
1.014000
1.869000
6.122000
2.918000
2.025000
0.855000
0.551000
0.008000
0.000000
0.000000
0.000000
0.000000
0.528000
1.641000
6.612000
0.583000
0.000000
10.028000
1.701000
0.006000
1.717000
3.299000
1.186000
0.000000
0.089000
0.401000
4.269000
0.037000
3.544000
0.887000
0.000000
0.000000
0.005000
0.104000
0.000000
0.035000
0.192000
0.233000
0.000000
0.000000
0.003000
2.219000
0.221000
0.990000
0.868000
0.014000
2.717000
6.292000
5.103000
4.588000
0.289000
1.972000
12.784000
4.854000
0.025000
0.546000
1.641000
0.372000
1.928000
0.874000
2.008000
0.287000
0.636000
0.151000
0.835000
0.041000
1.563000
1.782000
6.289000
44.571000
1.113000
0.846000
0.303000
8.594000
0.028000
8.246000
7.797000
0.009000
0.061000
9.574000
0.859000
0.063000
0.000000
0.186000
0.066000
0.057000
2.338000
0.938000
0.024000
0.297000
0.011000
0.000000
0.000000
0.018000
0.000000
0.016000
0.000000
0.114000
0.585000
0.000000
0.006000
0.000000
0.218000
19.165000
6.504000
3.782000
0.543000
1.274000
33.725000
15.232000
14.016000
2.430000
0.429000
0.000000
0.018000
3.777000
0.994000
0.184000
0.022000
0.311000
0.694000
0.534000
0.038000
0.005000
0.688000
7.755000
3.254000
17.281000
2.137000
2.051000
14.990000
6.502000
10.067000
0.791000
0.921000
0.119000
1.654000
8.149000
1.233000
0.913000
0.230000
0.001000
0.000000
0.000000
0.113000
3.328000
1.690000
0.383000
0.009000
0.338000
0.007000
0.016000
0.000000
0.029000
0.179000
0.307000
0.023000
0.000000
0.002000
1.280000
0.450000
0.117000
0.116000
0.244000
0.722000
3.549000
0.199000
0.032000
1.032000
11.483000
12.989000
0.007000
0.000000
0.000000
0.000000
0.000000
2.150000
4.701000
1.480000
0.021000
0.054000
0.541000
0.193000
0.175000
0.000000
5.509000
5.903000
2.158000
0.698000
1.708000
5.693000
0.682000
3.543000
1.773000
15.953000
1.208000
6.709000
2.195000
8.742000
14.614000
9.228000
5.287000
0.360000
0.838000
3.326000
9.237000
0.125000
0.566000
2.786000
3.475000
4.706000
2.568000
0.201000
3.472000
3.237000
5.509000
5.849000
0.331000
0.422000
13.053000
12.352000
0.340000
10.123000
0.975000
2.300000
0.439000
3.688000
2.151000
2.239000
10.237000
4.634000
4.652000
0.549000
0.666000
1.211000
4.085000
0.344000
0.328000
0.317000
0.109000
6.685000
1.230000
9.670000
3.192000
18.969000
0.270000
1.306000
0.683000
0.375000
7.079000
0.039000
9.948000
0.704000
0.583000
2.034000
0.551000
2.360000
0.063000
0.000000
0.000000
0.000000
0.015000
0.086000
1.846000
2.607000
0.251000
0.000000
0.000000
1.258000
3.817000
0.207000
1.668000
2.208000
7.189000
20.186000
3.838000
2.380000
0.414000
1.321000
7.454000
0.124000
2.968000
1.525000
1.041000
3.358000
0.502000
0.116000
3.247000
4.001000
2.337000
2.672000
0.314000
4.588000
0.402000
2.951000
0.257000
0.178000
0.008000
1.724000
13.965000
0.017000
4.450000
0.002000
3.070000
1.033000
0.721000
3.818000
8.772000
7.883000
1.114000
3.453000
1.177000
4.386000
0.022000
4.509000
8.514000
1.291000
0.376000
0.001000
7.080000
0.145000
0.109000
0.121000
0.212000
0.024000
0.126000
0.154000
4.192000
2.996000
3.521000
9.273000
0.900000
4.185000
0.907000
0.506000
1.434000
0.000000
0.000000
0.000000
0.134000
0.506000
0.942000
3.949000
0.066000
2.627000
0.104000
0.076000
0.002000
0.000000
0.005000
0.000000
0.000000
13.193000
0.009000
0.021000
0.010000
0.000000
0.116000
2.201000
6.650000
1.283000
0.000000
0.000000
0.109000
0.078000
0.027000
0.000000
0.000000
0.000000
2.280000
0.754000
6.899000
1.566000
0.136000
1.193000
0.025000
0.514000
0.475000
0.024000
0.000000
0.000000
0.000000
0.000000
0.094000
2.261000
0.066000
0.276000
0.623000
0.016000
4.485000
0.048000
0.000000
3.428000
2.606000
0.442000
0.299000
0.002000
0.126000
0.000000
0.033000
0.018000
0.088000
0.876000
0.064000
3.274000
0.367000
0.000000
0.004000
0.186000
0.301000
0.400000
0.000000
0.176000
1.316000
0.000000
0.000000
0.000000
0.000000
0.000000
1.266000
0.013000
0.000000
15.844000
0.309000
0.564000
6.186000
0.003000
0.000000
7.464000
3.704000
4.237000
0.094000
4.510000
8.085000
0.575000
0.001000
0.068000
0.311000
0.053000
1.230000
2.107000
0.024000
0.000000
0.000000
0.000000
0.128000
11.583000
0.250000
0.055000
0.000000
0.003000
0.000000
6.294000
5.434000
3.402000
1.153000
1.966000
0.982000
0.030000
1.709000
9.262000
6.106000
0.017000
1.757000
1.416000
0.247000
4.351000
1.107000
2.945000
2.911000
5.884000
4.077000
16.186000
2.745000
7.309000
11.301000
0.466000
0.004000
0.072000
3.332000
5.577000
0.379000
0.003000
0.053000
4.583000
12.236000
0.028000
0.150000
0.000000
0.000000
0.096000
4.904000
8.796000
8.093000
0.561000
0.006000
0.005000
0.346000
0.056000
0.003000
0.000000
0.000000
0.000000
0.007000
0.001000
0.882000
2.262000
0.001000
0.000000
3.521000
14.748000
2.133000
10.248000
6.056000
0.301000
6.475000
0.463000
0.618000
0.403000
1.237000
5.152000
3.284000
0.295000
0.093000
7.779000
3.214000
14.964000
0.500000
0.114000
1.115000
5.874000
0.949000
0.716000
11.283000
5.303000
8.927000
3.699000
1.611000
2.121000
9.254000
1.600000
7.724000
0.066000
0.039000
0.478000
0.169000
0.108000
0.107000
0.013000
0.011000
0.005000
0.007000
0.112000
0.070000
7.498000
14.779000
6.201000
2.013000
9.473000
8.537000
0.867000
4.316000
4.330000
1.476000
12.380000
0.221000
0.456000
0.232000
6.185000
4.772000
1.346000
0.025000
0.006000
0.012000
0.255000
0.128000
2.370000
8.859000
7.666000
15.998000
7.883000
7.365000
7.777000
0.057000
0.003000
0.809000
1.991000
5.716000
0.127000
0.323000
1.611000
1.671000
10.288000
0.016000
0.052000
0.242000
1.463000
0.404000
4.005000
9.683000
0.489000
8.420000
3.297000
16.700000
1.547000
3.421000
0.243000
6.793000
13.570000
6.353000
8.231000
1.960000
0.284000
33.501000
0.858000
0.122000
1.620000
0.113000
0.094000
0.129000
4.390000
1.885000
0.715000
7.981000
13.132000
3.714000
5.691000
5.428000
9.724000
7.115000
1.679000
5.932000
3.469000
5.179000
1.240000
25.408000
2.088000
0.263000
0.029000
0.492000
0.991000
3.478000
8.754000
0.971000
0.394000
2.022000
6.661000
1.011000
2.051000
2.807000
0.649000
0.006000
4.856000
0.057000
0.075000
1.002000
0.882000
1.297000
9.353000
2.583000
0.148000
0.009000
0.000000
0.000000
0.022000
2.385000
1.902000
7.502000
2.470000
5.753000
0.062000
4.655000
0.613000
0.063000
0.000000
0.035000
0.600000
0.149000
0.000000
0.000000
0.000000
1.149000
0.029000
0.000000
0.000000
0.000000
0.004000
0.019000
0.005000
1.881000
4.391000
0.923000
2.482000
1.532000
11.492000
0.050000
4.452000
0.000000
0.000000
0.000000
0.000000
0.025000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.052000
1.715000
0.267000
0.392000
0.123000
0.240000
0.116000
2.287000
0.267000
4.256000
8.026000
0.720000
0.316000
0.143000
0.000000
0.424000
0.245000
13.595000
0.780000
0.355000
5.216000
6.417000
2.504000
0.387000
0.054000
2.260000
0.438000
2.870000
2.833000
0.160000
1.077000
3.085000
0.370000
0.034000
0.509000
2.338000
1.073000
0.007000
0.012000
0.000000
0.725000
1.925000
0.026000
0.925000
0.437000
0.000000
0.000000
0.022000
0.048000
0.053000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.157000
0.271000
0.006000
1.101000
0.220000
1.373000
0.000000
0.000000
0.000000
2.924000
0.126000
5.957000
5.516000
1.372000
0.558000
5.559000
2.092000
0.110000
0.303000
2.791000
0.000000
0.282000
0.037000
0.000000
0.615000
0.099000
0.001000
0.434000
0.452000
0.005000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
3.417000
0.050000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.010000
0.844000
0.067000
0.355000
1.318000
1.839000
0.114000
0.711000
0.005000
0.120000
0.000000
4.549000
8.101000
0.124000
0.692000
0.765000
22.979000
19.572000
3.494000
3.857000
17.284000
0.938000
0.062000
0.064000
0.012000
0.062000
4.317000
0.244000
0.566000
0.326000
0.000000
0.273000
0.539000
6.723000
1.447000
0.485000
1.993000
0.026000
0.013000
1.205000
2.314000
1.055000
3.049000
3.763000
0.375000
10.052000
0.627000
0.148000
0.057000
0.008000
0.048000
0.010000
0.000000
0.000000
0.269000
0.049000
3.502000
0.023000
0.077000
0.812000
0.000000
0.124000
0.013000
7.781000
0.803000
0.335000
0.420000
0.046000
0.000000
0.043000
0.651000
0.249000
0.016000
0.000000
0.000000
0.000000
0.425000
0.232000
2.970000
1.875000
6.561000
17.607000
0.140000
0.016000
0.322000
16.088000
12.996000
2.366000
0.031000
0.000000
0.013000
4.203000
0.423000
1.527000
6.108000
0.839000
3.765000
1.928000
0.216000
0.819000
0.011000
0.130000
0.709000
10.651000
4.151000
1.819000
6.885000
1.649000
0.551000
0.009000
0.013000
0.038000
0.388000
1.451000
1.582000
0.777000
0.194000
0.017000
0.198000
0.892000
0.187000
0.507000
21.597000
3.379000
0.606000
0.009000
0.344000
0.000000
0.000000
0.003000
0.353000
3.067000
2.468000
0.400000
0.110000
2.533000
2.659000
1.863000
6.970000
6.947000
1.361000
0.309000
4.999000
1.181000
5.505000
0.180000
0.018000
0.042000
0.013000
0.000000
0.061000
1.572000
0.415000
0.429000
0.000000
0.000000
1.171000
3.984000
4.072000
1.135000
0.001000
0.000000
0.000000
0.000000
0.285000
2.694000
0.194000
1.407000
1.773000
0.745000
2.346000
7.049000
5.381000
2.793000
26.488000
2.942000
0.134000
0.516000
0.977000
1.556000
7.753000
3.102000
1.905000
1.982000
1.680000
1.375000
2.202000
4.079000
0.275000
0.001000
0.000000
0.001000
0.264000
1.655000
2.648000
0.229000
0.004000
0.621000
0.357000
0.426000
2.933000
0.002000
5.850000
2.272000
0.091000
0.000000
0.314000
6.356000
0.881000
0.054000
0.236000
0.116000
1.977000
3.199000
0.627000
0.076000
0.205000
0.633000
0.048000
0.644000
0.067000
0.085000
0.310000
0.006000
0.001000
0.000000
0.000000
0.004000
0.025000
0.071000
0.187000
0.003000
1.652000
0.272000
1.080000
0.041000
0.377000
0.006000
0.781000
0.635000
3.381000
0.252000
0.704000
0.163000
0.000000
14.544000
1.265000
5.343000
0.823000
0.295000
0.397000
0.527000
9.030000
8.915000
2.727000
0.010000
0.000000
0.056000
0.593000
0.002000
0.028000
0.133000
3.629000
1.960000
2.659000
0.045000
0.000000
0.001000
0.213000
0.540000
0.284000
3.834000
1.847000
0.308000
5.239000
1.264000
2.066000
0.089000
4.928000
1.609000
0.922000
0.774000
4.335000
0.256000
0.072000
0.498000
1.032000
0.077000
0.217000
0.274000
5.256000
4.695000
0.079000
0.374000
3.368000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.004000
0.005000
0.001000
0.000000
0.000000
0.000000
0.000000
4.249000
0.032000
7.040000
0.698000
0.895000
6.459000
0.481000
7.570000
8.170000
0.000000
0.019000
5.445000
0.145000
0.384000
0.000000
1.903000
0.880000
0.114000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.051000
6.518000
1.880000
0.082000
0.201000
0.068000
1.818000
7.479000
0.337000
0.345000
0.010000
0.057000
0.000000
0.000000
0.012000
7.597000
3.564000
0.290000
1.643000
11.413000
1.690000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
1.832000
1.841000
6.507000
6.383000
7.776000
0.552000
10.944000
4.901000
11.166000
0.068000
0.080000
0.000000
1.169000
3.817000
0.417000
0.764000
0.000000
0.000000
0.095000
0.085000
0.000000
0.015000
0.491000
0.025000
0.003000
0.000000
0.000000
0.000000
0.000000
0.578000
1.075000
1.410000
0.360000
0.000000
0.003000
0.377000
0.591000
3.002000
0.513000
5.859000
10.492000
0.130000
0.354000
0.217000
4.445000
2.984000
0.180000
1.766000
0.032000
1.910000
0.004000
0.026000
0.136000
0.530000
0.000000
0.405000
4.820000
1.908000
0.045000
6.148000
0.808000
3.487000
0.035000
0.018000
0.003000
6.885000
2.450000
5.086000
7.227000
5.288000
1.271000
0.428000
1.599000
0.991000
0.557000
1.843000
8.476000
7.747000
8.224000
0.012000
2.703000
1.193000
0.340000
10.670000
6.363000
0.001000
0.898000
0.158000
1.234000
3.785000
0.122000
4.156000
10.231000
0.596000
3.567000
0.356000
5.572000
6.977000
3.650000
0.008000
1.183000
1.903000
0.427000
3.846000
2.275000
15.085000
2.195000
0.018000
0.019000
0.004000
0.022000
0.073000
0.150000
0.000000
1.022000
0.906000
0.258000
0.389000
1.043000
0.295000
8.640000
25.918000
2.919000
0.000000
0.168000
0.540000
0.223000
0.607000
1.382000
1.211000
2.897000
1.479000
6.150000
2.143000
0.283000
0.244000
0.040000
0.006000
0.917000
1.258000
0.001000
0.011000
0.011000
0.039000
1.374000
0.215000
0.024000
0.000000
0.045000
0.064000
0.250000
0.147000
1.542000
0.299000
0.405000
1.375000
0.253000
0.435000
0.065000
0.024000
0.579000
0.012000
0.005000
0.000000
0.150000
0.652000
0.149000
4.204000
11.444000
0.186000
1.253000
2.178000
0.119000
1.452000
8.218000
7.872000
5.462000
0.546000
0.005000
0.176000
8.681000
16.866000
8.606000
17.329000
13.381000
4.846000
0.699000
3.209000
11.242000
6.035000
4.593000
2.698000
2.392000
1.204000
10.255000
0.001000
0.030000
1.859000
0.046000
0.027000
0.011000
0.400000
0.066000
0.002000
0.013000
0.234000
1.838000
0.177000
0.083000
0.171000
1.585000
0.999000
0.105000
0.000000
2.799000
0.853000
4.763000
0.525000
1.119000
2.855000
0.091000
0.000000
0.007000
0.000000
0.025000
0.156000
0.884000
0.526000
1.141000
0.175000
0.025000
0.000000
0.001000
0.000000
0.005000
0.000000
0.000000
0.017000
0.004000
0.008000
0.000000
0.055000
0.114000
0.037000
1.417000
0.035000
0.139000
1.071000
5.782000
0.971000
0.508000
2.786000
0.006000
0.000000
0.025000
0.000000
0.000000
9.056000
26.613000
0.381000
2.024000
4.336000
0.691000
8.439000
3.222000
2.301000
1.596000
0.000000
0.000000
0.226000
7.767000
1.398000
2.559000
2.397000
0.748000
0.040000
0.001000
0.000000
0.034000
0.021000
0.000000
0.000000
0.000000
0.000000
0.000000
0.005000
0.005000
0.000000
0.000000
1.634000
6.793000
4.519000
2.870000
0.513000
0.005000
21.501000
11.789000
0.426000
1.075000
0.662000
0.003000
1.238000
0.236000
3.908000
5.039000
2.950000
5.378000
0.004000
0.000000
23.451000
12.879000
0.990000
16.699000
0.327000
5.985000
4.772000
4.762000
4.867000
1.132000
0.002000
0.002000
0.000000
0.045000
3.029000
0.134000
0.000000
0.612000
11.206000
0.113000
0.391000
1.331000
1.521000
0.194000
0.000000
0.000000
0.000000
0.001000
0.532000
6.245000
6.213000
10.498000
0.232000
1.639000
2.594000
1.743000
1.102000
4.591000
0.000000
0.000000
0.000000
0.000000
0.006000
0.000000
0.000000
0.000000
0.000000
0.208000
0.001000
10.513000
0.038000
0.000000
0.000000
1.083000
0.037000
0.000000
0.673000
4.629000
0.075000
6.045000
0.618000
0.019000
0.155000
5.489000
3.363000
1.771000
