flow
0.264000
0.244000
0.240000
0.237000
0.216000
0.216000
0.216000
0.216000
0.246000
0.232000
0.216000
0.216000
0.216000
0.252000
0.277000
0.231000
0.206000
0.192000
0.192000
0.192000
0.192000
0.181000
0.168000
0.168000
0.182000
0.225000
0.324000
0.247000
0.226000
0.213000
0.230000
0.222000
0.194000
0.192000
0.176000
0.168000
0.168000
0.168000
0.168000
0.168000
0.168000
0.168000
0.168000
0.199000
0.215000
0.177000
0.168000
0.168000
0.168000
0.153000
0.145000
0.144000
0.144000
0.144000
0.144000
0.144000
0.144000
0.144000
0.144000
0.144000
0.144000
0.144000
0.144000
0.144000
0.146000
0.162000
0.168000
0.193000
0.193000
0.168000
0.168000
0.168000
0.188000
0.318000
0.732000
0.460000
0.402000
0.338000
0.322000
0.688000
0.401000
0.304000
0.360000
0.614000
0.409000
0.724000
0.464000
0.462000
1.067000
0.505000
0.396000
0.352000
0.315000
0.426000
0.505000
0.376000
0.452000
0.947000
0.672000
0.408000
0.330000
0.294000
0.264000
0.262000
0.240000
0.240000
0.240000
0.240000
0.230000
0.367000
1.306000
3.442000
2.623000
3.005000
2.477000
2.348000
1.120000
0.849000
2.746000
1.666000
0.848000
3.304000
2.662000
1.713000
1.758000
1.655000
1.859000
1.114000
0.962000
3.271000
4.272000
1.714000
2.366000
1.754000
1.176000
0.959000
0.877000
0.793000
0.718000
0.725000
0.689000
0.614000
0.563000
0.532000
0.513000
0.481000
0.456000
0.449000
0.428000
0.397000
0.384000
0.375000
0.327000
0.352000
0.364000
0.361000
0.360000
0.344000
0.638000
1.396000
2.971000
1.252000
5.531000
4.166000
4.817000
1.870000
1.270000
1.069000
0.897000
0.792000
0.717000
0.663000
0.634000
0.626000
0.701000
1.691000
1.495000
4.334000
3.044000
1.608000
2.392000
2.337000
1.400000
1.144000
1.029000
0.915000
0.817000
0.749000
0.701000
0.666000
0.633000
0.609000
0.576000
0.544000
0.498000
0.480000
0.471000
0.456000
0.439000
0.419000
0.415000
0.403000
0.408000
0.394000
0.385000
0.609000
1.485000
2.219000
1.190000
0.831000
0.684000
0.614000
0.584000
0.593000
0.614000
0.669000
0.787000
0.886000
1.000000
0.694000
0.597000
0.600000
0.623000
0.994000
1.149000
3.151000
1.673000
0.986000
0.799000
0.694000
0.693000
0.758000
0.619000
0.718000
0.709000
0.679000
0.598000
0.532000
0.484000
0.495000
0.522000
0.562000
1.413000
1.241000
2.837000
1.827000
0.992000
0.872000
0.920000
0.719000
0.897000
0.814000
1.189000
1.786000
1.227000
0.894000
0.735000
0.696000
0.691000
0.633000
0.582000
0.863000
3.373000
6.672000
3.420000
3.401000
2.571000
1.935000
1.576000
1.307000
1.276000
1.221000
0.931000
0.806000
0.772000
0.734000
0.988000
3.695000
3.850000
2.520000
2.403000
1.634000
1.161000
0.977000
0.872000
0.820000
0.778000
0.796000
0.798000
0.865000
1.118000
0.876000
0.748000
1.297000
1.026000
0.710000
0.613000
0.560000
0.551000
0.519000
0.502000
0.579000
0.641000
0.554000
0.783000
1.730000
0.795000
0.555000
0.453000
0.410000
0.388000
0.367000
0.343000
0.336000
0.336000
0.329000
0.326000
0.343000
0.324000
0.297000
0.288000
0.311000
0.314000
0.318000
0.289000
0.288000
0.282000
0.312000
0.345000
0.358000
0.394000
0.341000
0.308000
0.281000
0.264000
0.250000
0.233000
0.216000
0.228000
0.216000
0.216000
0.206000
0.192000
0.192000
0.192000
0.192000
0.192000
0.192000
0.192000
0.173000
0.168000
0.168000
0.172000
0.245000
0.203000
0.192000
0.198000
0.301000
0.543000
0.384000
0.278000
0.245000
0.298000
0.312000
0.297000
0.268000
0.439000
0.324000
0.260000
0.235000
0.221000
0.216000
0.217000
0.565000
0.381000
0.315000
0.316000
0.265000
0.233000
0.216000
0.255000
0.308000
0.239000
0.210000
0.192000
0.192000
0.192000
0.192000
0.192000
0.192000
0.192000
0.209143
0.226286
0.468522
0.766000
0.471000
0.329000
1.010000
0.724000
0.399000
0.307000
0.264000
0.245538
0.240000
0.225231
0.214286
0.199500
0.216000
0.216000
0.216000
0.252571
0.544000
1.156000
0.939000
0.655636
2.666000
1.120000
0.619000
1.120000
0.804000
0.482000
0.380727
0.958000
1.158000
0.683000
0.806000
0.506000
0.481043
1.206261
1.275000
0.736000
0.654000
0.510000
0.404870
0.384000
0.364235
0.406909
1.580870
3.152000
1.241000
0.787000
0.655636
0.600000
0.535304
0.482182
0.457091
0.731000
0.655000
1.364000
2.010000
1.113000
0.776000
0.621000
0.534261
0.482182
0.439200
0.405600
0.384000
0.368571
0.360000
0.384000
0.480000
0.397895
0.369600
0.355200
0.336000
0.336000
0.314400
0.312000
0.312000
0.370435
0.598909
1.122783
3.213000
1.902000
1.286000
0.878000
0.703000
1.870000
3.358000
1.279000
0.915000
0.736000
0.747000
1.072000
0.722087
2.470957
1.835000
2.095000
1.341000
0.926000
0.793000
0.999000
1.478000
1.104000
1.301000
1.187000
1.672000
2.298000
2.909000
2.665000
2.170000
2.755000
2.249000
2.060000
1.656000
1.518000
3.928000
7.559000
9.963000
6.200000
3.454000
2.372000
3.319000
3.686000
2.463000
1.857000
1.556000
1.808000
1.587000
1.356000
1.264696
1.218000
1.150000
1.760000
7.064000
3.545000
1.948000
1.404000
1.190000
1.061000
0.953000
0.865043
0.844000
0.923000
0.849333
0.762783
0.701053
0.684632
0.651200
0.614667
0.606000
0.712000
2.522000
1.407000
1.332522
1.473000
2.651000
4.211000
2.474000
2.200000
4.987000
3.316000
6.465000
3.958000
2.584000
2.955000
3.076000
2.477000
3.792000
2.491000
5.135000
5.309000
2.621000
2.145000
2.106000
2.327000
1.846000
1.524000
1.365000
1.242783
1.137000
1.058087
0.985143
0.980571
1.030957
0.990261
0.948000
0.960000
0.944571
0.893714
0.827478
0.783000
0.753000
0.709895
0.688000
0.653714
0.650087
0.614667
0.588000
0.545143
0.559500
0.552000
0.534000
0.553143
0.606000
0.567273
0.544000
0.663273
0.824348
0.740000
0.677538
1.238000
1.149000
0.837000
0.707478
0.641455
0.591000
0.576000
0.582667
0.589714
0.532571
0.501000
0.583000
0.569143
0.710182
0.564000
0.505200
0.604364
0.539000
0.494118
0.525600
0.483429
0.438667
0.421895
0.408000
0.409200
0.437333
0.500000
0.477333
0.430000
0.559000
0.668000
2.867000
2.244000
1.042000
1.355000
4.157000
2.239000
1.369000
2.038000
1.527000
1.069000
0.895000
0.816000
0.741000
1.348364
1.484000
1.051000
1.035000
0.808000
0.968000
1.286000
3.891000
2.038000
1.264000
0.999000
0.845000
0.751636
0.682105
0.625043
0.582667
0.543429
0.524800
0.504000
0.480000
0.458400
0.477818
0.542182
0.557000
0.504000
2.663000
8.637000
5.222000
5.092000
5.287000
3.063000
1.804000
2.208000
2.190000
1.423000
1.128000
0.965000
0.864000
0.812000
0.797333
0.757333
0.737143
2.186286
4.308000
NaN
NaN
0.864000
NaN
NaN
0.562667
0.538667
0.512727
0.502154
0.524000
0.538435
0.521333
0.537333
0.590182
0.562000
0.498545
0.480000
0.648000
0.603000
0.497000
0.442286
0.415385
0.421895
0.400800
0.414667
0.392842
0.366545
0.349091
0.336000
0.328000
0.332000
0.323368
0.312000
0.306000
0.288000
0.279000
0.264000
0.264000
0.347478
0.306286
0.284308
0.264000
0.270857
0.310588
0.361333
0.607000
0.452000
0.400941
0.805091
0.606261
0.508000
0.382000
0.710182
0.644000
0.429913
0.443368
0.403636
0.413217
0.346435
0.312000
0.293143
0.288000
0.276800
0.560000
1.146000
4.646000
1.444000
0.832696
0.821000
1.200000
0.810000
1.851000
1.189000
0.817000
0.722000
0.850435
0.653000
0.542000
0.473739
0.424364
0.388800
0.358286
0.360000
0.352000
0.336000
0.331636
0.312000
0.306000
0.288000
0.288000
0.280000
0.264000
0.265500
0.264000
0.264000
0.264000
0.264000
0.259200
0.262154
1.681091
1.352000
1.569000
0.886957
1.216000
8.365000
7.939000
7.141000
3.761000
2.222000
1.417000
1.139429
1.104000
0.954000
0.828000
0.742957
0.673043
0.605714
0.573600
0.534857
0.517714
0.504000
0.577043
1.158000
3.200000
1.701000
1.407000
3.292000
4.549000
4.951000
2.714000
2.134000
1.608000
1.489043
3.094000
2.424000
1.619000
1.274000
1.070000
0.941714
0.868235
0.840000
0.824400
0.854609
0.771000
0.734667
0.689684
0.660000
0.621000
0.592000
0.571200
0.552000
0.537000
0.540000
0.528000
0.528000
0.514286
0.520000
0.498462
0.480000
0.482400
0.485538
0.573818
0.720000
0.579429
0.532800
2.285000
3.703000
1.920000
1.221000
0.953000
0.808000
0.721091
0.679304
0.678857
0.661500
0.619429
0.586435
0.817000
0.941000
0.910957
0.953000
1.184000
1.762000
2.386000
2.509000
2.496000
2.963000
1.299000
1.904000
1.939000
5.214000
3.619000
3.104000
1.869000
2.943000
4.361000
3.395000
4.561000
3.637000
3.194000
7.207000
6.624000
2.440000
1.612000
2.269000
2.013000
2.239304
1.583000
1.323000
1.250400
2.174000
5.258000
3.665000
2.206000
2.325000
4.154000
6.394000
4.489043
4.325000
3.495000
2.810000
2.200000
3.788000
3.487000
2.766000
4.784000
5.222000
3.949000
2.577000
1.902000
1.663000
2.956000
2.175000
1.670000
1.575000
1.825000
2.545000
1.738000
3.682000
4.403000
6.801000
3.462000
3.658000
2.629000
1.880348
3.630000
2.161000
3.213000
3.799000
2.546000
2.265000
1.839000
1.980000
1.751000
1.372000
1.218000
1.100870
1.008000
0.939600
0.901500
0.862154
0.861818
0.842400
0.804000
0.773333
0.755294
0.729818
0.724800
0.705882
1.613000
4.121000
7.064000
6.523000
3.760000
3.055000
4.461000
2.602000
2.980000
2.271000
2.177000
3.342000
1.863000
1.319000
1.978000
2.400000
2.469000
2.658000
1.494000
1.228364
1.132364
1.238609
1.141091
0.984000
0.931636
1.807000
6.491000
2.664000
1.940000
1.239000
1.100870
1.212000
1.092000
1.069091
2.674000
2.864000
1.395000
1.556000
1.619000
1.788000
1.695000
1.842000
2.433000
1.571000
1.352348
1.151000
1.520000
1.177000
0.931000
0.821455
0.753143
0.713600
0.696000
0.674400
0.768000
0.909913
1.630000
2.543000
1.383000
1.094857
1.054000
0.846545
1.601000
1.029000
0.760000
0.673043
0.634909
0.609231
0.694500
0.992348
0.954000
0.678261
0.589565
0.545143
0.520000
0.500308
0.475200
0.456000
0.471158
0.647000
0.609000
0.501714
0.462000
0.459692
0.456000
0.459429
1.497000
0.806000
0.590000
0.506087
0.462667
0.432000
0.410182
0.394667
0.384000
0.360000
0.374400
0.384000
0.423000
0.618545
0.475000
0.399273
0.417000
0.372000
0.346909
0.336000
0.322667
0.312000
0.302769
0.288000
0.288000
0.288000
0.288000
0.288000
0.329600
0.356400
0.560000
0.501000
0.354545
0.332571
0.344000
0.329000
0.351600
0.330000
0.276000
0.259200
0.240000
0.240000
0.240000
0.240000
0.237333
0.240000
0.240000
0.240000
0.232000
0.216000
0.216000
0.216000
0.216000
0.208000
0.192000
0.192000
0.192000
0.192000
0.192000
0.192000
0.192000
0.192000
0.212000
0.282286
0.248727
0.235500
0.248471
0.220364
0.204000
0.242824
0.282783
0.255158
0.217600
0.221143
0.335000
0.308000
0.243692
0.225600
0.216000
0.195692
0.201231
0.216000
0.195000
0.192000
0.192000
0.185143
0.202909
0.249333
0.428000
0.284000
0.235765
0.216000
0.196364
0.224000
0.531273
0.988000
0.429000
0.363600
0.317000
0.276000
0.253895
0.361000
0.857000
0.416000
0.312000
0.288000
0.336000
0.315429
0.406957
0.378545
0.486857
1.080000
1.306000
2.024000
1.362783
1.600000
2.312000
1.028000
0.635000
0.516522
0.475765
0.569333
0.800000
0.531000
0.426000
0.665739
2.004000
0.907000
0.617000
0.500000
0.432000
0.394000
0.435000
1.338000
1.901000
0.885000
0.672000
0.545739
0.476400
0.457263
0.421333
0.392000
0.364500
0.346909
0.336000
0.322667
0.312000
0.322286
0.325333
0.312000
0.429000
1.155000
0.981000
2.642000
3.444000
1.419130
1.323000
1.208000
0.909000
0.754909
0.702000
0.926182
1.928000
1.130000
0.788400
1.348000
1.982000
3.420000
1.749000
1.146000
0.980727
1.586000
1.407000
1.243826
3.009000
5.018000
5.158000
3.455000
2.010000
1.856000
2.575000
3.927000
3.371000
1.911000
1.387000
1.180000
1.082000
0.956727
0.876571
0.800348
0.744000
0.701053
0.660632
0.632571
0.637200
1.556000
4.207000
3.666000
3.151000
4.216000
4.807000
2.479000
3.823000
4.905000
3.825000
4.127000
2.700000
1.984000
1.786000
2.729739
2.998000
2.335000
1.567000
1.254000
1.070182
0.987000
1.148727
1.329000
3.310000
3.940000
8.106000
7.976000
6.270000
4.494000
2.621000
1.744000
1.412000
1.489000
4.076000
2.508000
1.954000
2.160000
1.854000
3.401000
2.462000
1.517000
1.383000
1.555000
1.522000
1.596522
3.497000
2.664000
2.750000
2.802000
5.341000
4.202000
3.821000
2.751000
2.891000
3.404000
3.131000
7.540000
6.631000
4.956000
10.168000
9.761000
6.353000
5.009000
3.226000
2.387000
2.064000
1.978435
1.899000
1.724870
2.478000
6.516000
5.613000
4.439000
3.829333
NaN
4.658400
3.440000
3.926000
3.767000
3.886000
3.386000
8.074000
6.033000
3.147000
2.299000
1.811000
2.285000
3.902000
3.281000
1.922000
1.540364
1.450286
2.173000
1.699000
1.491130
1.384800
1.423304
2.387000
3.162000
1.815273
1.537000
1.507826
1.231000
1.408364
2.284000
2.215000
1.570000
1.203000
1.062545
1.116522
1.167652
1.369000
1.515000
2.300000
1.748000
1.291636
1.307000
2.302000
1.771000
1.308000
1.089000
0.963000
0.881600
0.818286
0.770667
0.714667
0.677143
0.660800
0.636000
0.604235
0.572308
0.552000
0.548308
0.532800
0.528000
0.553333
0.568800
0.552000
0.559579
0.522000
0.839000
1.151000
0.899478
0.720000
0.598957
0.545455
0.512000
0.487200
0.480000
0.458182
0.453333
0.432000
0.432000
0.420000
0.432000
0.421091
0.408000
0.408000
0.408000
0.408000
0.399429
0.384000
0.384000
0.384000
0.441000
0.505200
0.477176
0.484500
0.432000
0.391200
0.381000
0.368000
0.504000
0.625091
0.485455
0.454737
0.608348
0.541000
0.474667
0.422182
0.393143
0.379200
0.392842
0.397714
0.375000
0.352000
0.357000
0.336000
0.316000
0.324000
0.336000
0.315429
0.310588
0.288000
0.288000
0.288000
0.294400
0.288000
0.282000
0.300706
0.334957
0.289043
0.264000
0.264000
0.264000
0.251294
0.240000
0.224000
0.216000
0.216000
0.216000
0.216000
0.216000
0.216000
0.225600
0.229714
0.216000
0.266087
0.246316
0.219200
0.216000
0.222857
0.309818
0.276000
0.242667
0.240000
0.240000
0.240000
0.240000
0.241143
0.228000
0.216000
0.216000
0.209143
0.192000
0.192000
0.192000
0.184000
0.168000
0.168000
0.168000
0.168000
0.162000
0.147000
0.153000
0.168000
0.162667
0.160000
0.144000
0.144000
0.146000
0.151385
0.168000
0.168000
0.160615
0.146667
0.144000
0.144000
0.144000
0.144000
0.144000
0.144000
0.136800
0.125143
0.141600
0.142400
0.150545
0.145714
0.144000
0.144000
0.144000
0.144000
0.144000
0.156923
0.178800
0.176727
0.168000
0.210947
0.548000
0.549913
0.384000
0.418286
0.609391
0.413000
0.328421
0.284727
0.248842
0.231429
0.240000
0.222857
0.216000
0.192000
0.192000
0.192000
0.192000
0.325895
0.332000
0.404870
0.293714
0.275368
0.248842
0.230400
0.216000
0.282545
0.412000
0.848727
0.646000
1.685000
0.793000
0.597000
0.414000
0.338087
0.298800
0.275077
0.257455
0.240000
0.227200
0.227294
0.294667
0.392000
0.290286
0.296000
0.273143
0.241412
0.238800
0.262588
0.567000
0.455000
0.345333
0.307429
0.274105
0.258000
0.240000
0.225600
0.224000
0.216000
0.209143
0.201600
0.192000
0.193846
0.216000
0.216000
0.248348
1.531000
1.124000
0.564000
0.459000
1.734000
2.764000
1.042000
0.694000
0.579130
0.547826
0.619000
0.654261
0.848000
2.300000
1.253217
0.946000
0.753818
0.690286
0.628800
0.562000
0.500727
0.529714
0.880696
1.080000
0.826000
0.867000
0.800000
0.674000
0.603429
1.043478
0.746000
0.618545
0.584727
0.584000
0.592615
0.596571
0.566000
0.506526
0.480000
0.469714
0.592364
3.156000
2.395000
1.292000
0.872000
0.704348
0.627000
0.538435
0.558857
0.504000
0.540706
0.644000
0.640000
0.786286
1.292727
2.030857
2.257000
3.272000
3.423000
2.634000
1.560000
1.722783
2.189000
3.180000
1.685000
1.217000
1.029000
0.921391
0.837000
0.786667
0.785143
0.745200
0.699429
0.652571
0.601091
0.553333
0.528000
0.528000
0.528000
0.537000
0.602000
0.670400
0.651692
0.664000
0.816000
0.818000
0.705391
0.616500
0.549913
0.560842
1.454000
3.486000
5.778000
7.412000
5.683000
3.534000
3.523000
4.322000
3.074000
3.169000
1.760000
1.375000
1.339429
2.178000
2.228000
3.202000
2.314000
1.582000
1.325000
1.180800
1.111200
1.204364
1.555000
1.720696
1.438000
1.130000
1.001739
0.977600
0.900706
0.822857
0.779294
0.826667
0.848471
0.783600
0.780000
0.826909
1.060571
1.142118
1.085143
1.116706
1.089000
1.193739
1.420000
1.405565
1.373714
1.178526
1.036174
0.925714
0.857684
0.795000
0.726316
0.682500
0.640941
0.606400
0.578000
0.560000
0.555200
0.548211
0.528000
0.523200
0.589714
0.557714
0.528000
0.519429
0.488000
0.458400
0.460800
0.480000
0.483789
0.751579
0.658000
0.519652
0.471529
0.520000
1.290000
1.148727
0.962286
0.745000
0.657818
0.576000
0.536400
0.621818
2.180000
2.324000
1.128000
0.816000
0.688364
0.609391
0.554286
0.515077
0.482526
0.492000
0.540800
0.620211
0.592364
0.499826
0.459200
0.432000
0.432000
0.432000
0.434667
0.512400
0.502000
0.597176
0.770000
0.597714
0.484174
0.516706
0.841000
0.584000
0.708000
0.789818
0.634000
0.493565
0.470609
0.408000
0.402000
0.377333
0.360000
0.449739
0.378783
0.336000
0.316000
0.321600
0.312000
0.296571
0.282667
0.264000
0.264000
0.252000
0.240000
0.240000
0.240000
0.240000
0.240000
0.233455
0.216000
0.216000
0.234353
0.246316
0.262857
0.240000
0.252632
0.282783
0.271000
0.354783
0.809000
0.530000
0.358000
0.339000
0.305333
0.274909
0.246000
0.240000
0.222000
0.216000
0.208941
0.192000
0.192000
0.192000
0.188000
0.171692
0.168000
0.168000
0.160000
0.216000
0.234000
0.192000
0.192000
0.168000
0.192000
0.192000
0.213714
0.205565
0.192000
0.189000
0.168000
0.168000
0.177882
0.210783
0.209455
0.198667
0.213000
0.266286
0.353000
0.271000
0.227000
0.202286
0.192000
0.180706
0.168000
0.168000
0.168000
0.168000
0.181091
0.213600
0.218526
0.305000
0.276000
0.475826
1.170000
0.889000
0.618000
0.415000
0.334000
0.298909
0.301500
0.288000
0.264000
0.248348
0.231529
0.216000
0.216000
0.193200
0.192000
0.192000
0.192000
0.177600
0.168000
0.168000
0.168000
0.168000
0.168000
0.168000
0.168000
0.168000
0.168000
0.168000
0.168000
0.168000
0.168000
0.172571
0.414000
1.891000
0.811000
0.452000
0.336000
0.612000
0.841000
0.581000
0.394000
0.342545
0.312000
0.288000
0.261000
0.240000
0.226667
0.216000
0.216000
0.244571
0.462000
0.486000
0.464000
0.595000
0.511000
0.623000
0.405000
0.344000
0.331200
0.394000
2.031000
2.631000
1.992000
1.109000
0.643000
0.802000
0.890000
1.400000
1.214000
2.120000
3.018000
3.690000
1.606000
1.008000
0.960000
0.751000
1.983000
3.136000
1.132000
0.853000
0.716870
0.643826
0.807000
0.704348
0.698000
0.879000
0.689455
0.712696
0.643826
0.637565
1.921000
1.863000
1.049000
0.815000
1.218000
2.309000
3.683000
2.109000
2.805000
2.666000
1.534000
1.065000
0.871000
1.455000
1.263000
0.936000
0.810000
0.745143
0.677000
0.619000
0.825000
0.812870
0.712696
2.050000
5.853000
3.333000
1.704000
1.207000
1.027000
0.885000
0.784696
0.720000
0.708522
0.747000
0.893000
1.139000
0.942000
0.802435
0.744000
0.685000
0.633818
0.600000
0.614857
0.626400
0.609143
0.574857
0.552000
1.091000
4.256000
2.015000
1.088000
0.828000
0.731000
0.681818
0.686609
0.636571
0.592000
0.559304
0.548727
0.524400
0.526400
0.696000
0.581000
0.520800
0.494400
0.466667
0.453176
0.432000
0.448000
0.432000
1.635130
4.537000
1.381000
1.325000
1.735000
0.927000
1.269000
3.539000
2.524000
4.104000
2.301000
1.221000
0.946000
1.783000
5.928000
6.225000
7.360000
9.342000
8.267000
3.968000
3.865000
4.004000
5.647000
3.822000
3.332000
3.615000
3.342000
4.567000
1.963000
1.453000
1.425000
1.326000
1.091000
0.966000
0.898000
0.874435
0.806609
0.758000
0.727000
0.821000
0.748000
0.686857
0.661000
0.762000
0.792000
0.673000
0.611478
0.608400
0.905000
0.776348
0.701000
1.059000
1.299000
1.051000
0.690000
0.581000
0.530087
0.497000
0.476727
0.445714
0.450783
0.440571
0.469895
0.447600
0.426667
0.408000
0.382000
0.360000
0.360000
0.360000
0.357176
0.336000
0.336000
0.336000
0.334667
0.314000
0.325333
0.314182
0.312000
0.312000
0.324632
0.344471
0.386087
0.377455
0.394000
0.496000
0.375273
0.326609
0.302182
0.316174
0.822000
3.859000
1.334000
0.786545
0.919000
0.854000
0.832000
1.005000
1.086000
1.131000
0.679000
0.523000
0.505000
0.697000
0.568000
0.552000
0.528000
0.495000
0.432000
0.387000
0.360000
0.336000
0.318316
0.309176
0.288000
0.283765
0.264000
0.257684
0.247636
0.240000
0.240000
0.240000
0.254609
0.266400
0.264000
0.274286
0.255273
0.262588
0.724364
0.838000
0.513000
0.415000
0.370667
0.341647
0.326667
0.294667
0.308727
0.324000
0.389455
0.734000
0.536000
0.420000
2.084000
4.143000
2.196000
4.670000
3.005000
2.144000
1.919000
1.629000
1.882000
1.286000
0.992000
0.763000
0.642000
0.571429
1.156000
0.853000
0.585000
0.555000
0.681000
0.539000
0.475826
0.449739
0.426286
0.408000
0.384000
0.360000
0.346286
0.336000
0.346800
0.401000
0.399000
0.412174
0.547000
0.419478
0.381714
0.351652
0.374182
0.389217
0.367200
0.329739
0.309600
0.288000
0.280800
0.264000
0.264000
0.246857
0.240000
0.240000
0.240000
0.425739
0.502000
0.327000
0.278400
0.264000
0.252000
0.240000
0.242824
0.262957
0.240000
0.260000
0.291429
0.300522
0.264000
0.264000
0.306000
0.300522
