# Public domain dataset from https://github.com/amacd31/daily_hydromet_sample_data
date,P,PE,Q
1993-06-29,8.437053680419922,6.0679967179211465,266.8801766400002
1993-06-30,11.61541748046875,6.070162713799283,169.83283968000006
1993-07-01,0.022869093343615532,6.072328709677419,78.18834816000003
1993-07-02,0.0,6.058157692507804,52.881624
1993-07-03,0.0,6.043986675338189,41.082013439999926
1993-07-04,0.0,6.029815658168574,30.938935680000053
1993-07-05,0.0,6.015644640998959,26.09931139200001
1993-07-06,0.0,6.001473623829344,20.841731136000003
1993-07-07,0.06795144826173782,5.987302606659729,18.107177760000006
1993-07-08,0.0,5.973131589490114,16.529648831999992
1993-07-09,0.040859684348106384,5.958960572320499,14.034655583999985
1993-07-10,0.1747015416622162,5.944789555150884,12.102883488000002
1993-07-11,0.0017932925838977098,5.930618537981269,12.212469503999976
1993-07-12,0.6230367422103882,5.916447520811654,14.852727936000006
1993-07-13,0.3681049346923828,5.902276503642039,13.36949395199999
1993-07-14,0.0,5.888105486472424,11.249131968000007
1993-07-15,2.829110622406006,5.873934469302809,11.728252223999991
1993-07-16,13.110010147094727,5.859763452133194,46.479761855999975
1993-07-17,0.04721876606345177,5.845592434963579,23.935624704000016
1993-07-18,0.0,5.831421417793964,14.689623167999999
1993-07-19,0.0,5.817250400624349,10.708847423999998
1993-07-20,2.6378324031829834,5.803079383454734,7.372845216
1993-07-21,0.0,5.788908366285119,5.4589127039999985
1993-07-22,0.0,5.774737349115504,95.487647616
1993-07-23,11.06186580657959,5.760566331945889,194.96116799999993
1993-07-24,0.010472845286130905,5.746395314776274,39.81285446400006
1993-07-25,0.0,5.732224297606659,17.87271465600001
1993-07-26,0.0,5.718053280437044,11.511628703999994
1993-07-27,3.45289945602417,5.703882263267429,18.639816767999992
1993-07-28,7.733842372894287,5.689711246097814,31.667810112000016
1993-07-29,0.0,5.675540228928199,11.442818879999995
1993-07-30,0.0,5.6613692117585845,6.557321375999996
1993-07-31,0.0,5.647198194588969,4.755523392
1993-08-01,1.2675049304962158,5.633027177419354,4.092910271999997
1993-08-02,6.57448148727417,5.595738039975719,9.931551264000003
1993-08-03,0.648975670337677,5.558448902532084,21.29791478400002
1993-08-04,18.519319534301758,5.5211597650884485,224.845019712
1993-08-05,23.551124572753906,5.483870627644814,103.18925088000002
1993-08-06,63.070762634277344,5.446581490201178,2483.652369600001
1993-08-07,11.508953094482422,5.409292352757544,273.6847036800001
1993-08-08,0.9123227000236511,5.372003215313908,125.00451360000015
1993-08-09,0.0,5.334714077870274,75.05367840000005
1993-08-10,0.0,5.297424940426638,35.73013824000001
1993-08-11,0.0,5.260135802983003,28.61724124800001
1993-08-12,0.0,5.222846665539368,22.834667520000053
1993-08-13,0.021492596715688705,5.185557528095733,21.325948416000053
1993-08-14,0.09214867651462555,5.148268390652098,19.81722931199997
1993-08-15,0.0,5.110979253208463,18.19637567999999
1993-08-16,0.0,5.073690115764828,19.355948640000012
1993-08-17,0.0,5.0364009783211925,13.588665983999984
1993-08-18,0.38748547434806824,4.999111840877558,13.560632352000002
1993-08-19,3.721813917160034,4.961822703433922,20.670980832
1993-08-20,0.18212080001831055,4.924533565990288,26.089117344
1993-08-21,7.984061241149902,4.887244428546652,33.79581763199997
1993-08-22,5.257743835449219,4.849955291103017,104.27491699199994
1993-08-23,15.969745635986328,4.812666153659382,82.1895120000001
1993-08-24,0.0,4.775377016215747,30.319647264000007
1993-08-25,0.0,4.738087878772112,16.876246464
1993-08-26,0.0,4.700798741328477,11.789416512000008
1993-08-27,0.018779432401061058,4.663509603884842,9.50085273599999
1993-08-28,0.6133836507797241,4.6262204664412065,10.734332544000008
1993-08-29,1.3968334197998047,4.588931328997572,28.479621600000005
1993-08-30,0.0,4.5516421915539365,13.186001088000012
1993-08-31,0.0,4.514353054110302,9.121124448000009
1993-09-01,0.13398751616477966,4.477063916666666,6.208175231999997
1993-09-02,1.7869601249694824,4.432890756541219,5.2881624000000045
1993-09-03,2.677311658859253,4.38871759641577,8.066040480000002
1993-09-04,3.693556785583496,4.344544436290322,7.841771424000004
1993-09-05,0.0,4.300371276164874,6.679649952000003
1993-09-06,0.0,4.256198116039426,4.724941248000002
1993-09-07,0.0,4.212024955913979,3.325808159999998
1993-09-08,0.012152308598160744,4.16785179578853,2.630064383999996
1993-09-09,3.4703128337860107,4.123678635663082,3.0862480320000003
1993-09-10,2.3127896785736084,4.079505475537634,2.786797871999997
1993-09-11,0.0,4.035332315412186,2.039319302400004
1993-09-12,0.0,3.991159155286738,1.6402223231999993
1993-09-13,0.0,3.94698599516129,1.4883310080000007
1993-09-14,0.05075695365667343,3.902812835035842,1.5551020224
1993-09-15,9.961999893188477,3.858639674910394,4.733606188799997
1993-09-16,8.944661140441895,3.8144665147849457,11.065639103999992
1993-09-17,0.005401198752224445,3.770293354659498,12.859791551999994
1993-09-18,0.0,3.72612019453405,8.175626496000007
1993-09-19,0.0,3.681947034408602,5.283065376000001
1993-09-20,14.318840026855469,3.6377738742831536,290.68327872
1993-09-21,26.846332550048828,3.5936007141577058,96.46117920000003
1993-09-22,0.0,3.549427554032258,29.781911232000013
1993-09-23,0.5171605348587036,3.5052543939068097,17.039351231999994
1993-09-24,7.942416667938232,3.4610812337813615,22.314771072000017
1993-09-25,11.79532241821289,3.4169080736559136,185.81200992000007
1993-09-26,16.355331420898438,3.372734913530466,797.2764940800004
1993-09-27,15.324904441833496,3.3285617534050176,196.43930496000004
1993-09-28,0.0,3.2843885932795693,57.978648000000035
1993-09-29,0.0,3.2402154331541215,38.02379904
1993-09-30,0.0,3.1960422730286737,29.12184662400001
1993-10-01,0.0,3.1518691129032255,22.10069606400004
1993-10-02,0.0157509483397007,3.1126123753902184,19.705094783999986
1993-10-03,0.4112849831581116,3.073355637877211,15.963879168000007
1993-10-04,0.0,3.034098900364204,13.285393055999984
1993-10-05,0.0,2.9948421628511963,12.768045119999984
1993-10-06,0.0,2.9555854253381892,11.939778720000007
1993-10-07,0.0,2.9163286878251817,11.009571840000005
1993-10-08,0.0,2.8770719503121747,10.313828063999996
1993-10-09,0.1944233477115631,2.837815212799167,9.52378934399999
1993-10-10,0.09208278357982635,2.79855847528616,7.821383328000008
1993-10-11,0.03355879336595535,2.7593017377731526,8.805108959999991
1993-10-12,0.49554443359375,2.7200450002601455,9.893323583999974
1993-10-13,0.0,2.6807882627471384,9.54162892799999
1993-10-14,0.006593695376068354,2.641531525234131,10.214436095999984
1993-10-15,0.0,2.602274787721124,10.757269151999989
1993-10-16,9.456849098205566,2.5630180502081163,209.91328790400001
1993-10-17,15.486417770385742,2.5237613126951093,83.03052096000008
1993-10-18,5.797661781311035,2.4845045751821018,667.2004416
1993-10-19,17.568695068359375,2.4452478376690947,200.10916223999985
1993-10-20,4.148478031158447,2.405991100156087,136.80412416000004
1993-10-21,7.786996841430664,2.36673436264308,194.0691887999998
1993-10-22,3.9484033584594727,2.327477625130073,121.53853728000006
1993-10-23,0.07727368921041489,2.2882208876170655,66.31228224000003
1993-10-24,0.0,2.248964150104058,49.28822208000002
1993-10-25,0.0,2.209707412591051,41.99947776
1993-10-26,0.0,2.170450675078044,38.50801631999995
1993-10-27,0.0,2.1311939375650364,37.74346271999999
1993-10-28,0.0,2.0919372000520293,34.73621855999998
1993-10-29,0.3327983319759369,2.052680462539022,37.02987936000003
1993-10-30,12.511453628540039,2.0134237250260147,57.978648000000035
1993-10-31,0.43050044775009155,1.9741669875130075,50.79295220869566
1993-11-01,0.0,1.9349102500000002,39.29805503999997
1993-11-02,0.0,1.9146671072580648,30.14889696000005
1993-11-03,0.07849249988794327,1.8944239645161292,29.358858240000053
1993-11-04,2.5602171421051025,1.8741808217741938,33.818754240000025
1993-11-05,2.0514094829559326,1.8539376790322581,45.79676064000007
1993-11-06,0.0,1.8336945362903228,44.62444512000007
1993-11-07,0.0,1.8134513935483871,36.953424000000034
1993-11-08,0.0,1.7932082508064517,34.226516159999946
1993-11-09,0.015254365280270576,1.7729651080645161,37.84540320000002
1993-11-10,0.0,1.7527219653225807,29.894045760000036
1993-11-11,0.0,1.7324788225806453,32.773864319999966
1993-11-12,0.019534116610884666,1.7122356798387097,33.869724479999945
1993-11-13,0.22679495811462402,1.6919925370967743,37.565066879999975
1993-11-14,6.156856536865234,1.6717493943548387,812.2362595200002
1993-11-15,44.079402923583984,1.6515062516129033,3104.03664576
1993-11-16,1.2211360931396484,1.631263108870968,385.61535072
